code,content,tag,reply
#Cfs13463,"Chào mn, hôm nay mình sẽ kể cho mn nghe một câu chuyện về 1 bạn trai xây dựng cùng quê với mình. Chuyện là trước kia lớp 9 mình là người để ý bạn ấy trước, cùng học văn chung, cùng đi học chung và đương nhiên bạn ấy cx biết mình thích bạn í nhưng cả hai cx không ai mà gì cả. Rồi kì thi chuyển cấp cũng đến, mình thì đậu trường điểm còn bạn ấy thì đậu trường tư nên đương nhiên khả năng gặp lại bằng 0. Và trong lúc chưa biết mình sẽ học trường học nào, hè năm 9 lên 10 đó, bọn mình có nhắn tin với nhau, bạn ấy hứa sẽ chở mình đi học kèm, sẽ lấy mình làm vợ các kiểu í :))... Ừ thì mình cx tin vì lúc đó còn khờ. Mặc dù ở cùng thành phố gần nhà nhau nhưng chỉ là nhắn tin qua lại thôi, cx không gặp mặt hay đi uống nước gì cả cho đến 1 hôm 2 đứa bỗng dưng chả còn gì để nói và thế là im lặng không lí do.... 
Lên cấp 3, không còn ai liên lạc với ai, mình thì có bồ mới, bạn ấy ra sao mình cx không bận tâm. Thời gian cứ thế trôi, mình vui vẻ bên bồ mới, cũng mọi năm đi noel cùng, nhưng đến năm 12 thì không còn đi noel cùng với người yêu nữa mà thay vào đó là 2 con bạn thân vui vẻ và đầy năng lượng cho đến lúc về nhà... Bỗng dưng mình nhận được tin nhắn của bạn XD năm xưa, bạn ấy hỏi han, rồi thả thính lại các kiểu. Trong lúc ấy, mình thì đang độc thân, bạn ấy có bồ hay không mình cx chả biết, nhưng thính cứ thả liên tục và thế là mình dính cái bãi thính. Đến lúc mình thích nhất lần nữa thì bạn ấy lại im lặng và cắt đứt liên lạc với mình lần nữa. Ừ thì thôi, mình cảm thấy hơi tuyệt vọng rồi lại cho qua đi... Ôn thi đại học và được kết quả cx khá cao hơn mong ước của mình lúc đấy... Mọi chuyện vẫn cứ như bình thường, sáng chiều tối êm ả và r xách vali vào sài gòn. Trong 1 đêm chán đến mức không biết làm gì thì mình đã lục tin nhắn đang chờ và thấy bạn ấy đã nhắn tin mình từ lâu hỏi mình ở trường nào đậu bởi không. Chả hiểu tại sao lúc đấy mình lại vui đến thế và r rep ngay. Cười mỉm mỉm suy nghĩ linh tinh thì 1 cuộc gọi mess đến. Đấy là cậu ấy, cậu ấy gọi. Mình nghe máy và trong lòng vui vui vì sau 4 năm thì mình lại được nghe giọng cậu ấy trở lại. Nhưng không ngờ các bạn ạ, bạn ấy mở loa ngoài và cho các bạn trong phòng cậu ấy nghe và bảo mình là 1 fan hâm mộ gọi điện tới ??? Wtf khó hiểu. Mình đã cảm thấy có gì đấy không ổn nhưng vì lúc đó cx tối, mấy đứa trong ktx mình đang ngủ nên mình cx nhẹ nhàng cho qua, nói tầm 1 tiếng thì kết thúc( nói 1 tiếng thế nhưng mình chả nói được gì chỉ ngồi nghe cả đám con trai tụi nó kể về những con thích nó chê con này khen con kia). Cúp máy thì mình đi ngủ luôn, chả quan tâm gì nhiều nữa. Xong sáng hôm sau, mình nhận được 1 hình ảnh nude phần trên của bạn ấy và bạn ấy bảo thấy mập hay không ?. Mình hoảng mang cực độ mn ạ, sau 4 năm gặp lại, 1 buổi đi dạo còn chưa có tự nhiên lại chuyển ảnh nude qua đây 🙂. Mình cx trả lời thấy bình thường cho qua chuyện. Chiều đấy mình nhận được cơm gà, xong khuya thì nhận được lý sinh tố. Nhưng chả bao giờ bạn ấy đưa trực tiếp toàn nhờ bạn gửi hộ rồi đưa cho... Mình cứ thấy sao sao rồi đến 1 ngày bạn ấy tỏ tình với mình, bảo làm người yêu nhau không. Mình xém tý đồng ý thì bạn ấy lại bảo ơ đùa đấy, giỡn tý cho vui. Vui ??? Mình cx im lặng chả nói gì cho đến 1 hôm bạn ấy nhắn tin chủ động hẹn mình xún đi dạo, thì mình cũng đi, vừa mới xuống thì câu đầu tiên bạn ấy nói xa cậu bạn đi chung là thấy cô xinh ko ? Bạn kia thì bảo cx được. Xong mình đi dạo quanh ktx với 2 bạn ấy, nhưng toàn nch về ngực, mông, xinh xấu các kiểu í 🙂 mình thề lúc đó mình muốn lên phòng cực ấy nhưng vì lịch sự nên thôi. Và r mình được giải thoát. Tối đấy bạn ấy lại bảo bố nhau nha chả hiểu kiểu gì mình lại đồng ý nữa. Và rồi tối hôm cách đó 2 ngày bạn ấy rủ mình xuống đi dạo bảo mình là đi hẹn hò đầu tiên. Mình cx phấn khởi ấy, mặc váy các kiểu nhưng khi bước xuống cổng mình lại thấy bạn ấy dắt thêm 1 cô bạn gái, vừa thấy mình thì liền nắm tay bạn gái ấy và bảo xin giới thiệt đây là bồ tạo. Quên nhau được 3 tháng rồi :)) ưa wtf bị khùng hả. Xong mình ừ ờ rồi nó bảo đi uống nước chung nhưng chỉ có 1 cái xe máy chất bã thì kì quá và r mình lịch sự rút về. Hôm đó tối nhắn tin với mình thì bảo là tối nay hẹn hò ý nghĩ thật sự ấy, còn hỏi mình có vui hay không. Rồi bảo sau bao năm mình vẫn ngốc như thế... Vẫn dễ dụ như thế. Mình seen không trả lời thì sáng hôm sau lại có 1 bạn mang cơm gà tới bảo bạn ấy đưa. Rồi hằng ngày cứ tối tối mình lại nhận 1 cơm gà 1 lý sinh tố của bạn ấy. Ch kéo dài gần hơn 2 tháng và rồi không còn nữa. Đến bù trang FB của bạn ấy mình còn không biết, gặp mặt nói chuyện ngoài đời chưa quá 5 lần và đến bù mình vẫn chưa nhận được lời chia tay hay giải thích thoả đáng. 
Thật sự đến bây giờ mình không dám quen ai, vì mình chưa nhận đc lời chia tay đối phương, cũng chưa có được 1 lời giải thích. Mình đã cố gắng tự trấn an cảm xúc và tâm lý suốt mấy tháng qua. Và bh mình không muốn tiếp tục sống trong cái ch đã qua nữa nhưng mình không biết bắt đầu như thế nào. Cứ như mình đang có 1 nhân cách thứ 2 theo đuổi vậy. 🙂 
Mn cho em xin lời khuyên với ạ 🙁",#Tâmsự,
#cfs13934   ,"Mọi người nghĩ sao nếu ny có bạn thân khác giới.
Gọi là bạn thân nhưng thật ra là đã từng xém thành ny nhưng vì một vài lý do gì đấy nên đành làm bạn, 2 người ở chung khu trọ (không chung phòng nhé), mình thì ở xa. 2 người ngày nào cũng nhắn tin, bạn nam bên kia thì kiểu luôn tỏ vẻ quan tâm ny mình các thứ, ny mình thì cũng trả lời lại, nhưng cũng không quá tình cảm. Vì là chung khu trọ, học chung trung tâm tiếng anh nên lúc nào cũng đưa đón nhau đi học. Mình cũng bảo để mình đón nhưng ny mình không cho, bảo nhà mình ở xa, bạn kia đi học ngay đó thì chở luôn cho tiện. Tất nhiên là chung khu trọ, lại còn là bạn thân nên nếu ngày nào không đi ăn với mình thì hầu như là cả 2 người đều đi ăn với nhau, hoặc nấu rồi ăn chung. Mình nói thì bạn ny mình bảo """"Anh có fb em mà, em có giấu gì đâu, tụi em chỉ là bạn thôi, anh đừng vô lý thế..."""". Mình cũng chỉ mới quen ny mình tầm nửa năm thôi, còn bạn thân kia thì lại chơi với nhau 3,4 năm nên mình muốn cản cũng khó :< Theo mọi người thì mình nên làm thế nào ạ? Với lại mình ghen như thế có là vô lý quá không ạ.",#tâmsự ,
#Cfs12975,"""Chào mọi người. Mình là nam k18. Mình muốn tìm bạn C*** H*** k18 khoa Hoá. 
Mình muốn hỏi bạn Hưng là bạn nữ cute balo hồng đi Vision xanh hay đưa đón bạn ở cổng 1 đâu rồi, sao dạo này mình không thấy bạn đó nữa. Bạn này nhìn ở ngoài đáng yêu cực kỳ. Mình tìm hiểu thì biết được 2 người chỉ là bạn nên mình nghĩ mình vẫn còn cơ hội đấy, nhưng bạn lại không để bạn ấy xuất hiện nữa. Cái nắng của SaiGon cũng không làm mình say bằng nụ cười của bạn nữ ấy. 
Tâm sự thêm nữa là có hôm thấy bạn nữ đợi H*** mà ngủ gục té muốn lại đỡ mà ngại. Có bữa mình lấy hết can đảm dự sẽ đến che dù cho bạn ấy, thì H*** lại ra sớm. Mà sao sáng sớm lại để bạn nữ theo đi học vậy, bạn ấy dụi dụi mắt ngơ ngơ chạy xe nhìn tội lắm ý. Mình phải dò tìm lịch học của H*** để biết lịch bạn ấy đến trường mình mà đợi chỉ để ngắm thôi ý. Mình không phải kiểu háo sắc hay biến thái đâu, nhưng bạn này cuốn mình thật đấy. Bạn ấy hay lơ ngơ bất giác cười nhưng cười đẹp, đồng tiền đồng đếu răng khểnh đều đẹp. Nhưng đẹp hơn chắc là khi H*** giới thiệu cho mình bạn ấy. 
Tóm gọn lại là mình muốn kể cho mọi người về một bạn nữ dễ thương trước cổng 1 trường mình. Mong là không ai ngoài mình để ý bạn ấy. Và muốn xin tips để làm quen được bạn này (chắc không phải BK, vì chỉ thấy bạn đợi ở cổng) Mong H*** đọc được và cho mình info bạn nữ, vì mình không tìm được thông tin gì về bạn nữ hết. Nhưng có thể không Public được không, mình sợ nhiều bạn cũng đang đợi info bạn nữ.
Cũng muốn nói với bạn nữ mình không phải thành phần mê gái gì đâu, tại đợi lâu quá nhưng không gặp được bạn nữa nên mình đành dùng cách này. Mong liên lạc được với bạn nữ ngoại bang ấy.
P/S: Tiếp thêm động lực cho mình đi các anh em ơi!""",#tìmbạn,
#Cfs13924 ,"Em có thắc mắc 1 tí ạ! Ny em hiện là sv năm 3 ngành Điện-điện tử của trường, dạo gần đây anh ấy hay im lặng không nói chuyện với em, em hỏi thì nói là bận, bài tập nhiều. Ảnh nói vậy cho nên em để cho ảnh có nhiều thời gian giải quyết việc riêng của ảnh bằng cách không nhắn tin, còn em thì làm việc riêng của em. Nhưng vài ngày sau thì ảnh nhắn là em lạnh lùng chả quan tâm gì anh ấy cả, rồi 2 đứa cãi nhau. Thế em nên làm thế nào đây ạ 😵 à mà cho em hỏi luôn là ngành này bài tập nặng lắm không mà cả ngày không nhắn nổi 1 tin vậy ạ 🤔 ",#tâmsự   ,
#Cfs13881,"Hi mn, em là sv k21 của trường mình. Vừa thi gk môn đầu tiên, e có cảm giác khá là ức chế, không phải vì mình điểm như thế nào, mà ức chế vì việc các bạn học sinh cứ chụp đề ra ngoài nhờ bạn giải. Em tưởng cái này chỉ xuất hiện ở các trường khác nhưng chính trường mình cũng vậy. Em rất buồn về cách hành xử của các bạn. Các bạn đã kh tôn trọng chính bản thân mình, gửi 1 2 câu đủ rồi, có bạn gửi cả đề, kh lẽ chẳng biết làm cả đề luôn. Hi vọng sau này nhà trường có thể khắc phục được tình trạng như này. Em không mong cho đề khó hơn đâu. Cảm ơn mn đã lắng nghe, văn vẻ hơi lủng củng mong mn thông cảm. Chúc các bạn k21 thi gk thật tốt. ",#TâmSự ,
#Cfs13833  ,Chuyện là mình vừa đổi ảnh đại diện cũ. Lúc mình đổi lần đầu thì crush mình có bấm like (lúc đó fb chưa có react gì cả). Bây giờ crush mình lại thả haha. Vậy nên các bạn cho mình hỏi chồng học IT vợ học Y thì nên định hướng cho con làm nghề gì ạ. Mình xin cảm ơn :>,#Tâmsự ,
#cfs13889 ,"Dạ hello mọi ngừi, em là k21 khoa mt, chuyện là em rất rất sợ code luôn, sợ tới mức mà chỉ cần nhìn thấy 1 2 dòng code thoi là đã chóng mặt nhức đầu rồi. Trong tiết thực hành thì khi các bạn đã làm xong 2 bài lab còn em mới làm được 2 3 câu, điều này làm em rất là tự ti luôn ấy ạ. Có hôm em dành trọn một đêm để tập tành code nhưng tới tận 2 3 giờ sáng em vẫn chưa thể code xong 1 bài tập mà các bạn chỉ mất khoảng 10 15 phút để làm, có một số bài thì em hiểu hướng đi, nhưng để viết thành code thì em chịu. Cho em hỏi là có anh, chị, bạn nào từng giống em không ạ? Có thể chia sẻ cho em những nguồn tự học thêm và phương pháp học được không ạ? Chứ riết rồi chắc code trở thành 1 nỗi ám ảnh trong cuộc đời em luôn quá. Cảm ơn mụi ngừi đã dành thời gian để đọc :<<",#tâmsự  ,
#Cfs13912 ,"Cái đoàn- hội rốt cuộc là muốn làm cái gì vậy? 1 tháng bắt điền hơn chục cái form, mà form nào cũng nhiêu đó thông tin, cũng tham gia đoàn chưa, cũng ngày vô đoàn,... Bất tài không biết tổng hợp đối chiếu thông tin hay làm mất thông tin hơn chục lần như thế vậy? Học hành thi cử đã mệt mỏi còn gặp mấy cái trò nhai đi nhai lại này nữa. Làm ơn, muốn thông tin thì cho điền 1 lần rồi tự biết mà đối chiếu đi chứ, mắc cái gì rảnh vậy. Mấy người rảnh chứ tụi tôi đâu có rảnh?",#gópý    ,
#cfs13922,"Có ai cho em một lời khuyên với ạ, em là sinh viên k21, tại vì 3 năm cấp 3 chưa có một mối tình nên lên đại học cũng muốn thử cảm giác yêu ai một lần. Nhưng khổ cái là mỗi khi em nhắn tin với ai được vài ngày là hết chuyện để nói :(((. Anh chị có thể cho e lời khuyên với. Em cảm ơn mn đã đọc ",#tâmsự ,
#cfs13904 ,"Không biết trường có dự tính cho sinh viên học OFF lại ko nhỉ, chứ thấy onl kéo dài này thực sự không hiệu quả.
- Thứ nhất, về việc học onl số tiết, thời gian bị cắt giảm có một số kiến thức gv dạy không kịp phải tự tìm hiểu thêm, mình đóng tiền đi học mà sao phải học theo kiểu dồn dập như vậy.
- Thứ hai, thí nghiệm onl thực sự không hiệu quả, một trường kỹ thuật mà lại thi kết thúc các môn thí nghiệm bằng hình thức thi trắc nghiệm, thuyết trình, tiết thí nghiệm thì không thực hiện được như học môn Mạch điện lại không làm được mạch thực tế mà chỉ học tính toán , mô phỏng trên phần mềm.
- Thứ ba, thi onl đề dài, khó thời gian thi cũng rút ngắn, mn cũng thấy thi onl một ngàn lí do trục trặc, gây tâm lý nặng nề cho sinh viên thiệt sự, dù được thi lại, nhưng cũng gây một cái gì đó hụt hẫng, mệt mỏi cho sinh viên. Mn thích thi onl vì có thể gian lận được, điểm cao, nhưng không lẽ thi onl cả đời sinh viên.
- Thứ tư, sinh viên phải năng động thì sau này đi làm mới phát triển, việc học onl tương tác với laptop không khiến cuộc sống trở nên vô vị quá.
- Thứ năm, là cá nhân mình thấy thoi, mình học clc thì học phí cũng tương đối là cao, nhưng đổi lại là chỉ học qua GG meet như mn, không sử dụng được cơ sở vật chất thứ mà học phí mình bỏ ra phải nhận lại được.",#tâmsự  ,
#Cfs13824,"Em là sinh viên năm 2 ngành Khoa học Máy tính. Vì ban đầu vào ngành em học hành chểnh mảng, dù không tới nỗi rớt môn nên điểm TBTL học kì 201 của em cũng không cao (dưới 7.0). Sang đến kì 2, em lại chủ quan nên để mình bị hỏng phần KTLT. Và qua đến kì này gặp DSA thì em gần như không trụ nổi. Tiếng Anh của em không tới nỗi mất gốc, nhưng tốc độ đọc giáo trình của em thì chậm rì và tốn thời gian cực kì. Liệu em có nên tạm dừng một học kì để xây dựng nền móng lại từ đầu, gắng học và lấy bằng tiếng Anh hay cứ tiếp tục chạy theo lao đây mọi người. Em thật sự rất lo lắng cho tương lai của mình.",#TâmSự,
#cfs13890,"Em chào anh chị, hiện em đang học khoa Hoá trường mình, k21, em đang cảm thấy khá là… bất lực trong thời gian này, tuần trước em vừa ktra hoá  đc giữa kì mà điểm rất thấp, tuần này thì thêm 2 môn nữa, em sợ em lại làm bài không được rồi chầm cảm mất, cảm giác ôn bài mà không thể vô nổi 🙁 em thấy khoa em mọi người rất giỏi, cảm thấy mình thua rất nhiều 🙁 Anh chị có ai từng trải qua cảm giác này cho em xin lời khuyên để vượt qua khoảng thời gian khó khăn này với ạ, em cảm ơn ạ ❤ ",#tâmsự ,
#cfs13937,Ctrai bk có phải ai cũng không biết cách thể hiện yêu thương không ạ. Khi mình bận hay làm gì đó nói với người kia một tiếng nó rất khó khăn ạ. Bk bận chạy dealline tới nỗi không có thời gian nói bận luôn ạ. Cùng là trai bk mọi người cho mình hỏi quan điểm về tình yêu của mọi người được không ạ. 😶😶😶 ,#tâmsự ,
#cfs13936 ,"Mình là nữ năm nay 23 tuổi, quê ở sg luôn, mình cao 1m56 nặng 50 kg, đã đi làm, có công việc ổn định rồi muốn tìm ny, muốn có 1 mqh ổn định lâu dài, cần tìm 1 người đã đi làm, cv ổn định, giản dị, tích cực, thích coi anime (naruto, 7 viên dragon balls,...hihi) cao cỡ 1m7, quê ở sg hay ở miền nam, biết lắng nghe, giỡn hớt, mình là ng thích giỡn hớt, chọc ny nhiều, bạn nhạt thì yên tâm, bạn gặp mình thì bạn cũng sẽ cười thôi, mình biết nấu ăn mà để sinh tồn thôi chứ nếu chăm chỉ nấu thì mới ngon xuất sắc và khá lên được, ai mà yêu thích thì nhanh tay dial vào đây nhe. Cám ơn ad nhiều
https://forms.gle/CvR35tYbC6p2EJzw8",#tìmngườiyêu ,
#cfs13934   ,"Mọi người nghĩ sao nếu ny có bạn thân khác giới.
Gọi là bạn thân nhưng thật ra là đã từng xém thành ny nhưng vì một vài lý do gì đấy nên đành làm bạn, 2 người ở chung khu trọ (không chung phòng nhé), mình thì ở xa. 2 người ngày nào cũng nhắn tin, bạn nam bên kia thì kiểu luôn tỏ vẻ quan tâm ny mình các thứ, ny mình thì cũng trả lời lại, nhưng cũng không quá tình cảm. Vì là chung khu trọ, học chung trung tâm tiếng anh nên lúc nào cũng đưa đón nhau đi học. Mình cũng bảo để mình đón nhưng ny mình không cho, bảo nhà mình ở xa, bạn kia đi học ngay đó thì chở luôn cho tiện. Tất nhiên là chung khu trọ, lại còn là bạn thân nên nếu ngày nào không đi ăn với mình thì hầu như là cả 2 người đều đi ăn với nhau, hoặc nấu rồi ăn chung. Mình nói thì bạn ny mình bảo """"Anh có fb em mà, em có giấu gì đâu, tụi em chỉ là bạn thôi, anh đừng vô lý thế..."""". Mình cũng chỉ mới quen ny mình tầm nửa năm thôi, còn bạn thân kia thì lại chơi với nhau 3,4 năm nên mình muốn cản cũng khó :< Theo mọi người thì mình nên làm thế nào ạ? Với lại mình ghen như thế có là vô lý quá không ạ.",#tâmsự ,
#cfs13933_1,"Hi, gần đây em có để ý 1 bạn bên khmt, bạn ấy học rất giỏi, đẹp, nói chung em có thích bạn ấy, cũng không loằng ngoằng nữa mấy bạn cho em hỏi với ạ rằng các bạn bên khmt lúc nào cũng học hả 😢 và các bạn có hay lướt fb lắm không mà sao fb bạn trống trơn 🙂 ko có gì mà thăm dò thám thính cả 🙁  và lâu lâu en có nhắn tin cho bạn ấy nhưng nhắn ít thôi mà mà sao em nhắn có tí bạn lại bảo thôi ôn bài tiếp đây 🙂  và hiển nhiên em cũng rất là vui khi bạn ấy có rep cho dù là rep 1 tí  và sau đó em cũng chẳng biết nhắn gì nữa vì chẳng biết nhắn cái gì cho được  vậy là các bạn chỉ có học thôi hả 🤣 :v lại cụt rồi em cúng chẳng biết nói thế nào mong đc giải đâp vấn đề này 🙂",#tâmsự  ,
#cfs13933_2,"Muốn gặp mi để hư hỏng ghê zậy đó 😑
Lúc ở xa thì cứ muốn thật nhanh ở gần, lúc ở gần rồi thì chẳng có lý do gì để liên lạc với mi nữa. Khổ tâm ghê 🥲
Nhiều lúc muốn nhắn hỏi han mi đồ rứa nhưng rồi lại thôi, vẫn nên im thì hơn 😑 Thôi chơi hệ tâm linh vậy, xem mi có đọc được và nhận ra không 😂😂😂
Mà chắc thôi đi, 2 mình thuộc 2 thế giới mà, có ăn nhập gì nhau đâu 🥲 Biết là thế nhưng thôi kệ, bất cứ khi nào có thời gian vẫn vô ngắm nghía mấy tấm hình của mi. Rồi lại muốn có mi trong đời 🤣🤣🤣
Ê, t vẫn chưa hư hỏng với ai đâu, bao năm vẫn đợi mi mà cuối cùng lại như vầy. Đúng là tính toán cả đời nhưng không tính được kết cục của 2 ta lại như vậy 😌😌😌",#tâmsự,
#Cfs13931  ,"Hi mọi người, cuộc sống này mệt mỏi thật phải không mọi người?
Mình đã đi làm được tầm 2 năm, lương vp thì cũng chỉ ở tầm 11tr, mình đang thẻ tín dụng 100tr đó là số tiền mà mình tập tành đầu tư tiền điện tử nhưng thua lỗ, công việc của mình gần đây có nhiều thay đổi rồi mình cũng cảm thấy mệt mỏi nhưng ko thể nào từ bỏ khi mình phải xoay sở nhiều khoản, đóng góp rồi lãi đâu đó cũng phải khoảng 6-7tr, tiền sinh hoạt, thuê trọ rồi đủ thứ nữa. Quay đi quay lại hơn tiền lương cũng bay hết rồi. Giờ nhiều khi nghĩ lại, mình cũng chỉ hy vọng được như bao người là đi làm, đủ ăn, đủ mặc, có thể mình cũng đã quá nông nổi khi đâm vào những lĩnh vực mà ko biết để giờ mình nợ nần như vầy. Hôm nay fb nhắc lại 1 tấm hình lúc mình còn là sinh viên rồi đi ăn với bạn, nghĩ lại mình thấy khoảng thời gian đó thật đẹp, đúng là khi ra đời thì có nhiều gánh lo quá phải không mọi người. Giá mà mình có thể bắt đầu lại 1 cuộc sống như ngày đó, nhiều ước mơ và hoài bảo về tương lai, còn bây giờ khi đã ra đời thì nó thực sự khó khăn. Các bạn sinh viên mới ra trường có thể cũng đừng tham gia những lĩnh vực mà ko rành, đừng để vào cảnh khó khăn như mình. Cảm ơn mọi người đã đọc những dòng tâm sự này của mình. ",#tâmsự,
#Cfs13930 ,"MỘT NGƯỜI CON TRAI CHĂM CHỈ REP STORY CỦA ĐỨA CON GÁI LÀ SAO VẬY MỌI NGƯỜI?!?
Tình hình là mình và bạn ấy không quen biết gì nhau, chỉ là thấy học chung trường nên mình mới accept bạn ấy. Mấy ngày sau mình có up story và bạn ấy vào thả rất nhiều tim, còn rep str mình nữa. Theo phép lịch sự thì mình cũng trả lời lại. Sau đó, lần nào mình up str (không biết có phải bạn ấy hay xem mà fb gửi thông báo không :))) thì bạn ấy hầu như là người xem str đầu tiên và trả lời str của mình (nhưng trên fb thì tụi mình không tương tác gì với nhau cả). Vì bạn ấy là người con trai đầu tiên nhắn với mình mà không có teencode hay """"em ăn cơm chưa"""", mình thấy cũng có chút thú zị nên mới rep lại ( mà cũng chỉ quanh quanh bạn ý khen ảnh mình xịn với xinh, mình cảm ơn rồi thôi, được đúng 2 câu), nhưng mình cũng có giữ lại chút giá để xào lòng nữa nên tầm 15-20p mình mới rep lại :v . Được hơn 2th thì bạn ý cóc thèm xem str của mình nữa. Thế là bạn ấy có ý gì với mình vậy mn?? 😃😃",#tâmsự,
#Cfs13929  ,"Liệu có ai đó có thể yêu một người sau 3 ngày không?
Mình thì có đó, mình dùng 3 ngày đó để say đắm tiếng hát của một người không quen…
Mình biết anh qua một ứng dụng tâm sự cùng người lạ, anh đẹp trai, hát hay, m87, vẻ ngoài cuốn hút cực kì làm mình cứ ngỡ gặp được hoàng tử trong mơ. Nói mình mê trai cũng không hẳn là vậy, nhưng mình mê anh thực sự. Lúc đầu anh bắt chuyện với mình theo phong cách bad boy, nhưng sau khi videocall nhau thì anh dần chuyển từ trạng thái bất cần sang như con nít v, dễ thương xỉu, còn hát cho mình nghe nữa. Tụi mình nói chuyện hợp gu đến mức cuộc gọi đầu tiên của 2 người xa lạ kéo dài gần 3 tiếng… nếu nhỏ bạn thân không gọi ngang thì có lẽ mình sẽ u mê thêm nữa. Nói chung mọi thứ đều ổn nhưng cảm xúc của tụi mình bị tua nhanh tiến độ, anh tỏ tình mình quá nhanh chóng khiến mình lo lắng, mặc dù mình khoái lắm…
Mình là chỉ là một goodgirl nhạt nhẽo, vô tình ngã vào tình yêu của một anh chất lừ. Đó giờ mình chỉ thích học, học cũng không giỏi (môn nào cũng vừa đủ điểm qua), không xinh, không biết trang trí bản thân, anh như một thế giới khác, ngoài vẻ ngoài quyến rũ cùng giọng hay hơn cả mấy ca sĩ không hát nhép, thì anh có mùi trải đời, không học đại học mà đi làm. Nói chung đúng như 2 thế giới, anh bảo anh trải nhiều rồi, giờ chỉ muốn tìm nơi bình yên, và nơi đó là profie trên App giấu tên của mình. Hoang mang thực sự í, kiểu chưa bao giờ trải qua tình yêu nên không biết có chắc yêu là đây? Con trai có thực sự yêu một người không xinh đẹp qua mạng chỉ sau 3 ngày không nhỉ? Với cả… mình có nên cược tình yêu của mình vào một người hơi ‘lông bông’ không? ",#Tâmsự  ,
#Cfs13924   ,"Em có thắc mắc 1 tí ạ! Ny em hiện là sv năm 3 ngành Điện-điện tử của trường, dạo gần đây anh ấy hay im lặng không nói chuyện với em, em hỏi thì nói là bận, bài tập nhiều. Ảnh nói vậy cho nên em để cho ảnh có nhiều thời gian giải quyết việc riêng của ảnh bằng cách không nhắn tin, còn em thì làm việc riêng của em. Nhưng vài ngày sau thì ảnh nhắn là em lạnh lùng chả quan tâm gì anh ấy cả, rồi 2 đứa cãi nhau. Thế em nên làm thế nào đây ạ 😵 à mà cho em hỏi luôn là ngành này bài tập nặng lắm không mà cả ngày không nhắn nổi 1 tin vậy ạ 🤔 ",#tâmsự    ,
#Cfs13923_1,"Xin chào tất cả mọi người, em là sinh viên năm nhất bên Nhân Văn. Đông về mà chưa có ai che để ấm nên mạo mụi lên đây tìm người thương ạ. Em hong yêu cầu về ngoại hình gì đâu ạ, nếu mọi người muốn tìm bạn tâm sự rồi thành người thương thì (.) để em ib tìm hiểu nhaaaa",#tìmngườiyêu,
#Cfs13923_2,Xin chào mọi người mình là nam sinh viên năm 2 Bách khoa và mình thấy việc học ở đây hơi nhàm chán nên hnay mình muốn tìm 1 người trước hết là bạn sau đó đi xa hơn🥰. Xin tự giới thiệu mình cao 1m8 ngoại hình cũng khá tốt và học cũng ổn. Mình muốn tìm 1 bạn nữ dthw xinh xắn và cute các bạn thả sad mình sẽ ib cảm ơnnnn 😇😇 ,#tìmngườiyêu,
#Cfs13923_3,"Sáng nay SG trở lạnh chợt nhận thấy Noen sắp tới sát đích. Mình muốn tìm 1 bạn Nữ trước mắt đi chơi Noen cùng, sau này trò chuyện với mình sau giờ làm, tâm sự với nhau trong cuộc sống. Mình là Nam đi làm cũng được 3 năm tính cách thì thích đi du lịch, nghe nhạc mình quê ở miền Tây. Mình tìm bạn Nữ từ 96-98 quê ở gần SG thì càng tốt. Vì mùa đông không lạnh bạn liên lạc qua mail với mình nha: thienthienbk9@gmail.com ",#tìmngườiyêu,
#cfs13922 ,"Có ai cho em một lời khuyên với ạ, em là sinh viên k21, tại vì 3 năm cấp 3 chưa có một mối tình nên lên đại học cũng muốn thử cảm giác yêu ai một lần. Nhưng khổ cái là mỗi khi em nhắn tin với ai được vài ngày là hết chuyện để nói :(((. Anh chị có thể cho e lời khuyên với. Em cảm ơn mn đã đọc ",#tâmsự ,
#Cfs13918_1,"Em chào mụi người. Hiện tại em đang là sinh viên năm 2 trường đại học Bách khoa ạ. Em vừa kết thúc mối tình thứ ba của mình được gần 1 tháng. Hôm nay em muốn lên đây để tìm người sẽ cùng em đi tiếp chặng đường tiếp theo.
Em cao 1m56, ngoại hình cân đối, bạn bè hay nói em dễ thương chứ em không biết mình có dễ thương không. Em biết nấu ăn và em hay thích nấu ăn cho người em thương. Em không quản lý tài khoản mạng xã hội của anh hay đời sống riêng tư của anh. Nếu mình có đến với nhau, nếu hết thương anh chỉ cần nói em sẽ tự biết làm gì. Em không cần bạn trai bao nuôi vì  má em dặn không được nợ gì ai. 
Em hy vọng người tiếp theo đi cùng em là một chàng trai Bách khoa vì em chưa có duyên với một chàng trai Bách khoa xịn xò. Năm nay em 19 tuổi, em không lái máy bay, thật tuyệt nếu anh lớn tuổi hơn em và thật tuyệt nếu anh cao hơn 1m6 anh nhé. Đó sẽ là một điểm cộng to bự nếu anh có một chiếc bụng bia (em thích người yêu như big hero 6 nè) và một điểm cộng lớn khác nếu anh chưa từng yêu ai. 
Vì em tương đối khó tính giai đoạn đầu và người yêu em không thiếu nên nếu anh nói chuyện được với em 3 ngày, em nghĩ anh có thể có được mọi cô gái nè.
Nếu quý dị cảm thấy chúng mình có duyên thì hãy gửi thông tin liên lạc qua form này cho em nha:  https://docs.google.com/.../1FAIpQLSdh5o744uqdxj.../viewform",#TìmNgườiYêu,
